"","mol_mrna_M1_TF1","mol_mrna_M1_TF2","mol_mrna_M1_TF3","mol_mrna_M1_TF4","mol_mrna_M1_TF5","mol_mrna_M1_TF6","mol_mrna_M1_TF7","mol_mrna_M1_TF8","mol_mrna_M1_TF9","mol_mrna_M1_TF10","mol_mrna_M1_TF11","mol_mrna_M2_TF1","mol_mrna_M2_TF2","mol_mrna_M2_TF3","mol_mrna_M2_TF4","mol_mrna_M3_TF1","mol_mrna_M3_TF2","mol_mrna_M3_TF3","mol_mrna_M3_TF4","mol_mrna_M3_TF5","mol_mrna_M4_TF1","mol_mrna_M4_TF2","mol_mrna_M5_TF1","mol_mrna_M5_TF2","mol_mrna_M5_TF3","mol_mrna_Target1","mol_mrna_Target2","mol_mrna_Target3","mol_mrna_Target4","mol_mrna_Target5","mol_mrna_Target6","mol_mrna_Target7","mol_mrna_Target8","mol_mrna_Target9","mol_mrna_Target10","mol_mrna_Target11","mol_mrna_Target12","mol_mrna_Target13","mol_mrna_Target14","mol_mrna_Target15","mol_mrna_Target16","mol_mrna_Target17","mol_mrna_Target18","mol_mrna_Target19","mol_mrna_Target20","mol_mrna_Target21","mol_mrna_Target22","mol_mrna_Target23","mol_mrna_Target24","mol_mrna_Target25","mol_mrna_Target26","mol_mrna_Target27","mol_mrna_Target28","mol_mrna_Target29","mol_mrna_Target30","mol_mrna_Target31","mol_mrna_Target32","mol_mrna_Target33","mol_mrna_Target34","mol_mrna_Target35","mol_mrna_Target36","mol_mrna_Target37","mol_mrna_Target38","mol_mrna_Target39","mol_mrna_Target40","mol_mrna_Target41","mol_mrna_Target42","mol_mrna_Target43","mol_mrna_Target44","mol_mrna_Target45","mol_mrna_Target46","mol_mrna_Target47","mol_mrna_Target48","mol_mrna_Target49","mol_mrna_Target50","mol_mrna_Target51","mol_mrna_Target52","mol_mrna_Target53","mol_mrna_Target54","mol_mrna_Target55","mol_mrna_Target56","mol_mrna_Target57","mol_mrna_Target58","mol_mrna_Target59","mol_mrna_Target60","mol_mrna_Target61","mol_mrna_Target62","mol_mrna_Target63","mol_mrna_Target64","mol_mrna_Target65","mol_mrna_Target66","mol_mrna_Target67","mol_mrna_Target68","mol_mrna_Target69","mol_mrna_Target70","mol_mrna_Target71","mol_mrna_Target72","mol_mrna_Target73","mol_mrna_Target74","mol_mrna_Target75","mol_mrna_Target76","mol_mrna_Target77","mol_mrna_Target78","mol_mrna_Target79","mol_mrna_Target80","mol_mrna_Target81","mol_mrna_Target82","mol_mrna_Target83","mol_mrna_Target84","mol_mrna_Target85","mol_mrna_Target86","mol_mrna_Target87","mol_mrna_Target88","mol_mrna_Target89","mol_mrna_Target90","mol_mrna_Target91","mol_mrna_Target92","mol_mrna_Target93","mol_mrna_Target94","mol_mrna_Target95","mol_mrna_Target96","mol_mrna_Target97","mol_mrna_Target98","mol_mrna_Target99","mol_mrna_Target100","mol_mrna_Target101","mol_mrna_Target102","mol_mrna_Target103","mol_mrna_Target104","mol_mrna_Target105","mol_mrna_Target106","mol_mrna_Target107","mol_mrna_Target108","mol_mrna_Target109","mol_mrna_Target110","mol_mrna_Target111","mol_mrna_Target112","mol_mrna_Target113","mol_mrna_Target114","mol_mrna_Target115","mol_mrna_Target116","mol_mrna_Target117","mol_mrna_Target118","mol_mrna_Target119","mol_mrna_Target120","mol_mrna_Target121","mol_mrna_Target122","mol_mrna_Target123","mol_mrna_Target124","mol_mrna_Target125","mol_mrna_Target126","mol_mrna_Target127","mol_mrna_Target128","mol_mrna_Target129","mol_mrna_Target130","mol_mrna_Target131","mol_mrna_Target132","mol_mrna_Target133","mol_mrna_Target134","mol_mrna_Target135","mol_mrna_Target136","mol_mrna_Target137","mol_mrna_Target138","mol_mrna_Target139","mol_mrna_Target140","mol_mrna_Target141","mol_mrna_Target142","mol_mrna_Target143","mol_mrna_Target144","mol_mrna_Target145","mol_mrna_Target146","mol_mrna_Target147","mol_mrna_Target148","mol_mrna_Target149","mol_mrna_Target150","mol_mrna_Target151","mol_mrna_Target152","mol_mrna_Target153","mol_mrna_Target154","mol_mrna_Target155","mol_mrna_Target156","mol_mrna_Target157","mol_mrna_Target158","mol_mrna_Target159","mol_mrna_Target160","mol_mrna_Target161","mol_mrna_Target162","mol_mrna_Target163","mol_mrna_Target164","mol_mrna_Target165","mol_mrna_Target166","mol_mrna_Target167","mol_mrna_Target168","mol_mrna_Target169","mol_mrna_Target170","mol_mrna_Target171","mol_mrna_Target172","mol_mrna_Target173","mol_mrna_Target174","mol_mrna_Target175","mol_mrna_Target176","mol_mrna_Target177","mol_mrna_Target178","mol_mrna_Target179","mol_mrna_Target180","mol_mrna_Target181","mol_mrna_Target182","mol_mrna_Target183","mol_mrna_Target184","mol_mrna_Target185","mol_mrna_Target186","mol_mrna_Target187","mol_mrna_Target188","mol_mrna_Target189","mol_mrna_Target190","mol_mrna_Target191","mol_mrna_Target192","mol_mrna_Target193","mol_mrna_Target194","mol_mrna_Target195","mol_mrna_Target196","mol_mrna_Target197","mol_mrna_Target198","mol_mrna_Target199","mol_mrna_Target200","mol_mrna_Target201","mol_mrna_Target202","mol_mrna_Target203","mol_mrna_Target204","mol_mrna_Target205","mol_mrna_Target206","mol_mrna_Target207","mol_mrna_Target208","mol_mrna_Target209","mol_mrna_Target210","mol_mrna_Target211","mol_mrna_Target212","mol_mrna_Target213","mol_mrna_Target214","mol_mrna_Target215","mol_mrna_Target216","mol_mrna_Target217","mol_mrna_Target218","mol_mrna_Target219","mol_mrna_Target220","mol_mrna_Target221","mol_mrna_Target222","mol_mrna_Target223","mol_mrna_Target224","mol_mrna_Target225","mol_mrna_Target226","mol_mrna_Target227","mol_mrna_Target228","mol_mrna_Target229","mol_mrna_Target230","mol_mrna_Target231","mol_mrna_Target232","mol_mrna_Target233","mol_mrna_Target234","mol_mrna_Target235","mol_mrna_Target236","mol_mrna_Target237","mol_mrna_Target238","mol_mrna_Target239","mol_mrna_Target240","mol_mrna_Target241","mol_mrna_Target242","mol_mrna_Target243","mol_mrna_Target244","mol_mrna_Target245","mol_mrna_Target246","mol_mrna_Target247","mol_mrna_Target248","mol_mrna_Target249","mol_mrna_Target250","mol_mrna_Target251","mol_mrna_Target252","mol_mrna_Target253","mol_mrna_Target254","mol_mrna_Target255","mol_mrna_Target256","mol_mrna_Target257","mol_mrna_Target258","mol_mrna_Target259","mol_mrna_Target260","mol_mrna_Target261","mol_mrna_Target262","mol_mrna_Target263","mol_mrna_Target264","mol_mrna_Target265","mol_mrna_Target266","mol_mrna_Target267","mol_mrna_Target268","mol_mrna_Target269","mol_mrna_Target270","mol_mrna_Target271","mol_mrna_Target272","mol_mrna_Target273","mol_mrna_Target274","mol_mrna_Target275","mol_mrna_Target276","mol_mrna_Target277","mol_mrna_Target278","mol_mrna_Target279","mol_mrna_Target280","mol_mrna_Target281","mol_mrna_Target282","mol_mrna_Target283","mol_mrna_Target284","mol_mrna_Target285","mol_mrna_Target286","mol_mrna_Target287","mol_mrna_Target288","mol_mrna_Target289","mol_mrna_Target290","mol_mrna_Target291","mol_mrna_Target292","mol_mrna_Target293","mol_mrna_Target294","mol_mrna_Target295","mol_mrna_Target296","mol_mrna_Target297","mol_mrna_Target298","mol_mrna_Target299","mol_mrna_Target300","mol_mrna_Target301","mol_mrna_Target302","mol_mrna_Target303","mol_mrna_Target304","mol_mrna_Target305","mol_mrna_Target306","mol_mrna_Target307","mol_mrna_Target308","mol_mrna_Target309","mol_mrna_Target310","mol_mrna_Target311","mol_mrna_Target312","mol_mrna_Target313","mol_mrna_Target314","mol_mrna_Target315","mol_mrna_Target316","mol_mrna_Target317","mol_mrna_Target318","mol_mrna_Target319","mol_mrna_Target320","mol_mrna_Target321","mol_mrna_Target322","mol_mrna_Target323","mol_mrna_Target324","mol_mrna_Target325","mol_mrna_Target326","mol_mrna_Target327","mol_mrna_Target328","mol_mrna_Target329","mol_mrna_Target330","mol_mrna_Target331","mol_mrna_Target332","mol_mrna_Target333","mol_mrna_Target334","mol_mrna_Target335","mol_mrna_Target336","mol_mrna_Target337","mol_mrna_Target338","mol_mrna_Target339","mol_mrna_Target340","mol_mrna_Target341","mol_mrna_Target342","mol_mrna_Target343","mol_mrna_Target344","mol_mrna_Target345","mol_mrna_Target346","mol_mrna_Target347","mol_mrna_Target348","mol_mrna_Target349","mol_mrna_Target350","mol_mrna_HK1","mol_mrna_HK2","mol_mrna_HK3","mol_mrna_HK4","mol_mrna_HK5","mol_mrna_HK6","mol_mrna_HK7","mol_mrna_HK8","mol_mrna_HK9","mol_mrna_HK10"
"146",36,24,34,13,13,25,17,29,18,23,17,0,0,0,0,24,36,34,10,33,0,0,0,0,0,18,30,21,0,0,0,35,12,5,0,22,0,2,23,0,9,29,2,16,29,0,22,0,0,23,24,23,14,15,13,17,14,0,45,17,28,30,34,17,29,28,20,3,12,0,12,30,0,21,36,29,22,30,21,41,18,0,26,23,20,9,29,23,0,28,29,14,15,21,42,21,41,0,15,0,36,0,33,0,22,19,20,0,0,28,15,26,14,34,1,0,0,21,23,18,0,23,28,27,22,38,14,25,1,21,18,21,17,22,32,29,13,12,17,19,0,17,19,0,17,25,19,38,0,24,23,0,0,0,16,20,42,15,0,0,0,22,3,16,0,10,0,15,15,19,23,19,0,1,22,31,18,27,28,2,24,0,0,0,23,25,11,0,26,0,0,0,0,16,0,4,1,38,30,27,27,17,17,1,0,34,1,1,17,22,22,22,26,32,27,20,42,11,19,4,0,14,25,11,13,23,6,21,17,0,30,18,16,1,1,26,3,14,11,20,19,19,0,0,33,19,31,25,30,0,34,36,12,3,0,13,12,19,0,42,32,37,23,34,35,19,26,37,0,10,28,43,1,30,0,39,26,27,1,19,27,31,21,0,0,0,42,23,0,0,0,12,18,0,34,33,17,28,1,14,0,1,31,1,20,29,33,0,35,33,25,19,6,0,0,12,0,27,0,0,0,0,13,23,8,12,0,16,27,12,22,19,0,27,19,22,25,14,24,26,0,16,18,0,0,0,0,0,13,0,13,1,15,13,0,0,28,17,1,19,0,0,15,0,32,18,27,16,7,39,31,45,30,26,37,21,0,22,0,26,29,49,31,15,1
"147",39,22,34,12,13,31,14,26,17,23,17,0,0,0,0,22,35,30,13,31,11,2,0,0,0,16,30,23,0,0,0,36,12,6,0,25,0,2,22,0,10,26,2,13,28,0,23,0,0,27,23,26,12,11,18,22,15,0,43,21,25,31,27,17,34,27,21,3,10,0,13,29,0,20,37,33,23,33,19,41,14,0,28,23,20,6,35,24,0,32,35,14,15,26,38,23,35,0,11,0,34,0,29,0,23,23,19,0,0,29,18,23,15,33,1,1,0,23,22,18,0,25,26,28,22,38,14,23,1,21,20,22,18,20,28,31,12,12,18,19,0,16,22,0,19,31,18,36,0,24,21,0,0,0,15,18,38,15,0,0,0,21,3,13,0,10,0,13,17,19,21,21,0,0,25,25,18,21,26,1,24,1,0,0,24,28,11,0,28,0,0,0,0,15,0,5,0,35,26,28,26,19,20,0,0,29,0,1,17,19,23,20,33,35,30,19,38,10,18,4,0,14,32,12,13,23,6,14,14,0,31,21,17,1,2,26,3,14,10,18,23,21,0,0,26,18,29,24,35,0,37,38,9,1,0,19,15,24,0,39,26,38,23,39,33,21,25,38,0,8,23,44,1,30,0,41,29,26,0,19,26,31,20,0,0,0,44,20,0,0,0,15,14,0,40,28,19,28,0,13,0,1,29,1,23,26,37,0,37,29,25,22,8,0,0,12,0,22,0,0,0,0,15,17,11,16,0,14,23,12,24,20,0,27,20,25,23,16,24,24,0,15,20,0,0,0,0,0,14,0,9,1,13,11,0,0,29,19,1,21,0,0,15,2,25,17,27,13,7,37,31,39,30,26,38,22,0,25,0,22,26,41,33,20,1
"148",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23,36,36,14,28,27,17,14,20,34,18,29,0,21,0,0,7,0,6,1,13,1,1,21,0,30,24,2,8,31,0,29,1,0,32,20,24,10,10,11,12,20,1,39,17,20,27,21,19,46,15,18,6,11,0,9,28,0,27,25,22,22,32,28,37,13,0,20,19,19,17,25,28,0,31,42,14,14,16,39,24,32,0,23,3,21,0,31,0,16,26,32,0,1,23,8,31,14,33,0,5,0,20,26,11,1,22,32,38,19,35,24,23,1,19,13,16,26,24,39,27,19,13,24,22,0,21,32,1,15,21,16,29,0,20,28,0,0,4,8,1,1,4,19,26,11,26,0,19,13,10,5,11,3,4,5,4,21,13,0,22,3,5,10,25,0,34,0,0,1,21,0,0,35,0,0,0,0,13,0,14,18,25,21,12,12,3,3,22,0,2,18,25,7,16,6,14,14,5,5,22,4,5,0,23,6,19,32,1,1,5,0,4,4,25,25,2,12,1,2,30,3,25,15,21,24,22,1,0,27,15,4,0,2,25,10,4,2,20,21,0,20,3,5,10,3,2,10,8,6,0,2,28,1,7,0,39,18,8,17,2,2,11,9,0,24,12,15,0,24,18,0,0,21,21,12,0,0,16,29,15,4,0,15,0,21,36,27,23,5,4,19,19,15,0,2,9,1,28,27,8,41,1,26,14,28,21,5,9,0,6,14,0,2,4,22,4,11,1,3,2,6,1,5,4,20,0,0,18,15,0,0,0,10,0,26,3,0,8,0,13,24,20,0,14,0,1,13,20,2,11,27,17,18,0,10,28,15,20,26,30,0,19,0,24,27,30,30,13,2
"149",30,37,25,23,12,26,16,25,12,29,21,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,38,10,0,0,23,45,8,11,25,22,25,19,15,1,6,26,19,11,0,1,0,4,22,0,24,0,0,0,0,0,0,1,33,0,0,0,0,0,0,0,0,13,0,29,1,27,23,0,0,1,0,0,0,0,0,19,0,0,28,0,17,0,18,32,0,0,0,0,1,0,0,14,0,34,7,23,0,25,0,0,0,15,11,0,0,0,0,0,22,0,32,0,0,0,26,0,37,17,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,13,14,1,34,0,0,0,0,6,13,7,5,4,0,22,17,26,11,0,0,0,2,0,17,1,13,0,23,12,14,20,18,3,0,8,21,22,22,19,1,20,2,0,0,14,23,13,1,15,26,29,9,18,13,14,7,6,30,22,19,24,9,16,9,0,19,6,0,16,14,11,35,24,29,25,21,27,17,15,3,1,16,24,13,6,21,18,17,22,0,24,14,25,24,25,0,30,0,0,22,0,0,26,36,0,0,26,19,17,2,34,34,15,1,1,15,15,26,0,32,31,23,14,18,28,18,28,32,0,15,22,42,0,18,1,39,25,24,2,10,27,18,2,1,0,0,24,20,0,0,0,17,19,0,25,12,13,22,2,10,3,10,22,7,27,24,22,0,36,23,32,20,14,0,1,12,0,24,0,0,1,0,14,14,11,7,0,16,23,20,29,27,1,23,22,27,11,13,21,15,0,14,33,0,0,0,23,0,7,24,0,14,23,13,21,0,0,36,11,15,2,0,11,5,22,12,21,14,0,32,20,0,29,1,0,22,0,27,0,35,21,29,39,10,3
"150",0,5,2,2,0,0,0,0,2,2,0,0,0,0,0,24,31,27,13,22,30,17,10,16,13,10,43,11,0,0,0,32,14,12,1,27,4,9,13,0,3,34,13,17,29,0,19,0,2,26,21,16,17,2,12,20,12,0,24,15,22,27,20,21,34,14,19,7,13,1,15,38,9,20,24,15,28,24,22,28,11,3,26,28,24,15,24,21,0,33,30,16,22,24,31,17,30,3,19,15,31,2,26,0,9,18,17,1,9,17,11,24,7,29,9,0,1,11,17,14,0,18,39,34,15,24,29,24,5,20,16,16,10,13,23,25,22,13,15,10,2,17,35,1,15,25,18,24,0,27,17,0,0,1,18,9,31,10,7,24,12,24,0,22,0,1,0,21,9,16,17,12,1,0,14,22,20,26,23,10,19,5,0,0,26,31,5,0,35,0,1,0,0,16,10,11,0,31,26,19,13,16,23,3,0,23,1,0,17,23,16,27,23,24,20,25,36,14,14,3,0,15,34,8,9,17,10,7,19,5,27,18,32,1,1,20,12,19,12,16,20,19,1,3,26,10,27,28,22,0,36,35,15,1,0,17,26,20,0,46,35,34,19,22,27,20,27,25,0,21,13,46,0,33,1,45,25,21,2,19,35,37,23,0,13,27,1,4,20,29,22,1,2,18,21,19,18,28,1,16,4,16,26,4,27,39,25,0,31,28,23,27,17,23,26,14,1,24,9,6,2,18,17,24,10,6,0,13,17,7,32,21,1,24,17,23,17,14,17,15,1,8,7,25,1,0,26,0,9,14,1,2,6,7,0,1,22,28,0,20,0,0,13,10,14,19,32,19,10,18,26,24,26,11,22,23,0,13,0,29,29,35,33,14,6
"151",0,0,0,0,0,0,0,0,0,0,0,5,7,2,8,9,16,10,1,11,24,30,16,11,35,14,28,0,14,0,0,1,0,1,0,20,1,5,21,4,35,5,2,0,39,0,30,0,1,30,30,22,17,11,15,25,21,0,37,19,19,31,24,27,37,18,13,8,17,0,16,33,0,22,35,26,33,36,21,36,15,1,33,19,23,10,25,29,0,32,39,14,19,17,39,29,43,0,18,0,17,0,26,0,9,23,24,0,0,31,14,29,16,38,1,15,0,19,25,16,0,9,34,39,33,28,23,28,1,35,24,20,26,13,38,21,24,20,24,12,0,10,21,1,25,19,20,27,0,33,26,10,5,7,0,0,0,1,20,31,18,26,0,5,14,20,14,1,4,0,2,0,19,21,0,16,0,3,7,18,0,31,0,1,0,18,0,1,33,0,3,0,0,20,1,18,21,7,9,4,4,0,1,30,0,0,22,30,4,4,6,3,23,1,1,16,1,4,0,37,25,20,20,0,0,2,0,0,1,23,20,0,6,1,0,21,4,22,13,20,20,25,1,3,31,20,0,0,0,26,5,2,0,13,26,0,6,0,12,1,0,0,2,1,2,0,0,11,8,4,0,27,29,1,34,2,3,2,12,0,11,3,5,0,16,19,1,2,28,22,27,1,0,14,7,12,1,0,19,1,17,33,32,22,0,0,10,25,7,0,1,4,0,21,21,7,43,0,47,23,33,21,1,0,0,2,37,0,0,0,19,2,13,0,0,0,5,0,3,0,18,0,0,17,27,0,0,0,13,0,14,3,0,1,0,24,32,40,0,2,2,5,11,14,0,22,17,7,12,2,2,39,7,22,29,27,0,22,0,23,25,38,35,12,2
"152",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,32,42,31,14,29,29,21,15,12,36,15,30,1,7,0,0,14,2,10,0,19,1,6,16,0,14,20,2,18,32,0,31,0,1,16,32,18,11,16,8,15,22,0,38,24,24,25,19,16,34,20,14,6,9,0,12,36,1,17,26,24,22,39,37,32,18,0,32,26,19,13,32,23,0,33,40,21,25,12,32,26,37,1,17,0,25,0,29,1,14,20,26,0,1,29,10,25,7,41,0,7,0,21,24,10,0,13,39,37,34,22,16,29,0,33,21,30,19,19,27,21,22,17,17,17,0,21,27,0,15,31,19,38,0,35,16,0,0,3,11,1,5,2,8,41,15,29,0,13,4,13,2,8,10,6,8,2,14,17,2,16,4,4,11,21,0,24,0,2,0,28,0,0,25,0,0,0,0,14,2,20,17,26,18,22,13,5,11,19,0,3,12,18,7,18,3,10,28,14,7,22,7,10,0,29,11,18,25,1,1,2,3,0,1,16,26,0,17,1,0,31,0,21,17,22,19,28,0,0,30,20,19,1,5,6,20,13,4,23,2,9,17,3,2,29,5,6,11,21,22,12,13,23,0,22,9,31,14,28,16,15,12,25,7,0,27,21,20,0,28,17,0,1,26,24,21,0,0,13,34,14,9,2,16,2,8,33,23,8,10,6,26,15,23,4,9,18,1,28,18,8,22,8,34,20,32,21,4,17,0,1,14,1,3,5,26,12,10,1,10,7,8,1,7,6,13,3,1,22,26,0,4,2,11,1,5,1,0,7,0,18,31,28,0,24,0,0,16,18,1,15,24,18,9,3,3,46,23,18,32,25,0,17,0,27,31,36,35,13,7
"153",29,26,27,28,12,18,14,18,22,27,11,0,0,0,0,21,42,30,10,35,17,16,1,3,1,21,45,25,1,0,0,40,16,10,0,22,0,4,8,0,4,29,2,22,25,0,27,1,1,19,28,35,10,17,3,11,26,0,30,13,20,34,25,24,30,17,14,9,8,0,20,33,0,22,31,38,32,36,24,39,12,0,37,26,24,17,29,23,0,29,47,20,18,23,47,26,48,1,25,1,27,0,28,0,18,17,17,0,1,19,13,25,12,29,1,0,0,25,20,15,0,20,35,42,26,29,17,31,1,23,25,18,9,19,35,26,9,10,15,18,2,17,32,0,17,27,31,34,0,24,30,0,0,0,14,12,30,19,0,2,0,35,0,19,0,2,1,21,17,16,17,19,0,0,21,27,18,21,24,0,14,0,1,0,19,28,14,0,36,0,0,0,0,10,0,2,0,26,22,22,22,13,31,1,0,16,0,0,16,17,30,28,21,36,24,23,34,14,15,1,0,27,28,19,12,26,11,12,21,1,37,21,29,0,1,18,1,30,13,14,29,19,0,0,30,25,35,28,16,0,38,36,16,0,0,23,20,24,0,27,29,35,15,23,29,18,24,23,0,17,22,50,0,24,0,44,19,16,0,16,27,26,16,0,4,5,24,33,11,8,0,8,15,8,25,27,14,26,2,14,0,6,21,0,33,28,18,0,39,21,19,20,15,0,0,20,0,19,0,0,0,0,13,18,12,11,0,17,30,13,34,24,1,22,14,28,18,8,19,19,0,18,27,3,0,0,0,1,11,0,15,4,13,20,0,0,35,18,0,11,0,0,10,4,26,16,31,18,4,36,28,44,20,21,23,27,0,24,0,23,28,46,42,15,5
"154",27,38,25,27,10,26,16,23,15,26,18,0,0,0,0,34,41,34,18,31,22,15,0,0,0,16,25,16,0,0,0,32,18,14,0,18,0,3,23,0,3,25,4,16,31,0,28,0,0,19,34,16,15,15,16,16,17,0,33,22,20,33,21,13,30,18,18,3,9,0,13,33,0,19,31,27,28,28,27,25,7,0,27,31,26,11,35,32,0,31,43,21,19,27,50,22,39,0,20,1,18,0,28,0,14,19,20,0,1,26,17,27,18,36,0,0,0,15,28,17,0,22,31,36,28,36,18,23,4,18,28,16,16,11,30,23,26,11,21,15,0,13,27,0,13,35,20,38,0,29,30,0,0,0,24,18,34,17,0,0,0,28,0,13,0,0,1,23,16,15,21,19,0,0,21,25,16,20,20,0,10,2,0,0,16,31,10,0,28,0,0,0,0,8,0,1,1,38,18,29,17,12,21,2,0,17,2,1,13,25,23,39,17,32,27,23,31,17,15,2,0,19,34,18,7,14,15,13,11,1,27,20,20,1,0,38,0,19,16,14,28,18,0,0,28,19,26,21,26,0,43,38,16,1,0,16,23,20,0,46,33,31,20,22,27,18,34,29,0,20,21,44,0,28,0,40,18,29,1,12,34,33,16,0,1,0,28,27,1,0,0,10,17,2,20,16,13,31,1,18,1,3,31,2,38,21,22,0,34,20,22,19,22,0,0,16,0,26,0,0,0,0,9,20,9,11,0,14,21,13,34,20,0,25,17,29,24,17,26,18,1,11,28,0,0,0,0,0,8,0,27,1,19,12,0,0,33,17,0,9,0,0,2,7,25,19,27,16,12,33,23,33,21,33,32,32,0,22,0,25,28,32,44,13,5
"155",0,6,3,2,1,1,0,0,2,2,0,0,0,0,0,24,33,28,13,22,30,17,9,18,15,10,41,13,0,0,1,36,14,12,1,32,4,10,13,0,3,35,16,19,27,0,19,0,2,28,24,13,10,8,8,21,12,0,23,18,16,30,23,25,30,17,22,10,13,2,17,34,14,20,26,19,31,19,23,30,14,6,21,22,20,11,25,25,1,35,20,15,18,25,33,18,28,3,17,17,28,4,27,1,9,16,14,1,10,14,12,22,13,24,11,0,1,16,13,12,0,20,40,39,20,21,23,24,6,20,20,15,13,14,25,26,19,11,16,8,1,13,34,1,15,21,18,20,0,25,16,0,0,1,17,10,28,12,4,20,7,29,0,21,0,0,0,23,3,19,18,15,0,0,14,23,24,25,20,10,20,4,0,0,25,22,6,0,36,0,1,0,0,18,9,6,0,30,25,19,19,16,17,3,0,21,0,0,18,30,18,27,37,21,18,21,36,16,13,4,0,14,27,7,10,18,9,10,21,4,28,16,31,1,2,22,16,19,16,17,18,17,0,3,19,7,21,30,20,1,37,30,17,1,0,22,25,16,0,44,34,35,20,19,26,21,38,22,0,17,16,38,0,35,1,47,24,25,4,18,30,37,21,0,19,23,1,4,22,25,20,3,2,18,24,18,19,33,3,20,2,11,27,3,30,35,23,0,37,26,22,22,22,23,21,14,1,26,7,8,2,15,13,23,10,8,0,18,19,6,33,19,1,26,19,24,18,16,17,13,2,8,9,21,1,0,26,0,7,17,1,3,8,13,0,1,22,28,1,19,0,0,13,10,17,19,32,20,6,17,24,23,29,19,18,24,0,18,0,32,30,24,35,14,4
"156",13,22,20,16,14,7,14,23,8,12,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,22,15,3,8,15,11,32,19,0,16,27,14,25,11,0,31,0,0,28,0,0,0,0,0,0,0,0,15,12,0,0,0,0,0,1,0,0,25,0,28,0,16,18,0,0,0,0,0,0,0,0,12,0,0,20,0,10,0,22,32,0,0,0,0,3,0,0,21,0,31,0,21,0,17,0,0,0,25,19,0,0,0,0,0,20,3,20,0,0,0,20,0,13,30,0,0,0,0,26,0,0,0,0,0,0,0,3,0,0,0,11,22,0,22,0,0,0,0,14,4,27,26,18,2,10,2,11,5,0,6,0,1,11,7,4,26,20,8,7,6,7,2,17,9,6,17,1,7,12,26,2,14,2,1,2,32,5,19,0,29,31,16,20,16,17,12,10,14,4,5,2,1,3,31,7,3,19,42,5,18,9,12,18,10,5,16,2,7,0,17,14,14,36,1,0,7,1,2,12,30,21,0,17,16,13,0,29,0,0,9,0,0,35,26,0,0,1,0,2,6,6,13,2,19,25,9,1,7,3,14,1,5,9,12,6,5,4,19,4,4,3,16,21,14,34,3,6,4,8,0,18,7,2,23,0,0,29,17,0,0,0,10,16,0,25,24,11,5,22,9,11,23,22,7,19,13,34,10,22,6,18,21,3,0,5,9,1,32,0,0,0,0,8,11,2,4,11,5,8,3,41,8,5,4,12,11,10,1,14,12,16,8,28,0,9,29,23,22,5,16,0,30,3,10,17,32,0,26,15,0,21,11,16,19,2,3,16,1,0,19,15,0,28,0,5,23,0,25,0,33,19,30,39,8,2
"157",39,31,37,14,19,21,15,22,19,22,15,0,0,0,0,27,31,43,11,30,23,15,1,1,0,15,26,23,2,0,0,43,14,11,2,18,0,1,24,0,10,25,1,16,29,0,32,0,0,23,26,29,15,17,18,17,16,0,39,23,18,37,23,17,34,25,15,3,13,0,7,30,0,20,32,23,21,31,17,56,14,0,34,27,11,9,31,31,0,30,45,25,17,18,37,29,39,0,14,2,27,0,27,0,12,22,19,0,0,32,16,22,11,37,1,0,0,24,23,13,0,27,23,24,22,34,20,25,1,26,18,26,18,20,34,31,21,13,14,14,1,15,26,0,16,29,20,42,0,22,21,0,0,1,16,17,34,12,0,1,0,20,0,12,0,6,0,18,20,20,12,22,0,0,16,22,20,20,24,3,22,3,0,0,20,31,6,0,23,0,0,0,0,14,0,6,0,32,25,18,19,24,17,1,0,25,0,0,20,28,19,23,34,33,26,14,41,11,19,6,0,18,30,16,14,21,6,14,16,0,28,18,19,1,1,27,2,16,13,13,13,21,0,0,28,27,29,23,32,0,40,32,5,2,0,16,19,21,0,34,27,25,17,30,34,25,32,35,0,13,22,46,1,28,0,34,18,24,1,17,30,32,24,0,2,0,36,29,1,2,0,9,9,3,22,23,22,14,0,20,1,5,26,1,27,29,34,0,32,27,27,19,8,0,0,19,0,16,0,0,0,0,13,24,5,9,0,14,16,15,25,17,0,24,24,24,19,10,23,17,0,18,31,3,0,0,0,0,10,0,20,1,15,14,0,0,35,28,1,22,0,0,13,4,25,17,25,12,6,34,26,40,29,18,33,25,0,22,0,24,23,39,37,17,2
