"","Burn1_TF1","Burn1_TF2","Burn1_TF3","Burn1_TF4","Burn1_TF5","Burn1_TF6","Burn1_TF7","Burn2_TF1","Burn2_TF2","Burn2_TF3","Burn2_TF4","Burn2_TF5","Burn2_TF6","Burn2_TF7","Burn2_TF8","Burn2_TF9","Burn2_TF10","Burn2_TF11","Burn2_TF12","Burn2_TF13","Burn2_TF14","Burn3_TF1","Burn3_TF2","Burn3_TF3","Burn3_TF4","Burn3_TF5","Burn3_TF6","Burn3_TF7","Burn3_TF8","Burn3_TF9","Burn4_TF1","Burn4_TF2","Burn4_TF3","Burn4_TF4","Burn4_TF5","Burn4_TF6","A1_TF1","A1_TF2","A2_TF1","A2_TF2","A3_TF1","A3_TF2","A3_TF3","A4_TF1","A5_TF1","A5_TF2","A6_TF1","A6_TF2","A6_TF3","A6_TF4","A6_TF5","B1_TF1","B1_TF2","B1_TF3","B2_TF1","B2_TF2","B2_TF3","B2_TF4","B2_TF5","B2_TF6","B2_TF7","B2_TF8","B2_TF9","B2_TF10","B2_TF11","B3_TF1","B3_TF2","B3_TF3","B3_TF4","B3_TF5","B3_TF6","B3_TF7","B3_TF8","B3_TF9","B3_TF10","B3_TF11","B3_TF12","B3_TF13","B3_TF14","B3_TF15","B3_TF16","B3_TF17","B4_TF1","B4_TF2","B4_TF3","B4_TF4","B5_TF1","B5_TF2","C1_TF1","C2_TF1","C2_TF2","C2_TF3","C2_TF4","C2_TF5","C2_TF6","C3_TF1","C4_TF1","C4_TF2","C4_TF3","C4_TF4","C4_TF5","C4_TF6","C5_TF1","C5_TF2","C6_TF1","Target1","Target2","Target3","Target4","Target5","Target6","Target7","Target8","Target9","Target10","Target11","Target12","Target13","Target14","Target15","Target16","Target17","Target18","Target19","Target20","Target21","Target22","Target23","Target24","Target25","Target26","Target27","Target28","Target29","Target30","Target31","Target32","Target33","Target34","Target35","Target36","Target37","Target38","Target39","Target40","Target41","Target42","Target43","Target44","Target45","Target46","Target47","Target48","Target49","Target50","Target51","Target52","Target53","Target54","Target55","Target56","Target57","Target58","Target59","Target60","Target61","Target62","Target63","Target64","Target65","Target66","Target67","Target68","Target69","Target70","Target71","Target72","Target73","Target74","Target75","Target76","Target77","Target78","Target79","Target80","Target81","Target82","Target83","Target84","Target85","Target86","Target87","Target88","Target89","Target90","Target91","Target92","Target93","Target94","Target95","Target96","Target97","Target98","Target99","Target100","Target101","Target102","Target103","Target104","Target105","Target106","Target107","Target108","Target109","Target110","Target111","Target112","Target113","Target114","Target115","Target116","Target117","Target118","Target119","Target120","Target121","Target122","Target123","Target124","Target125","Target126","Target127","Target128","Target129","Target130","Target131","Target132","Target133","Target134","Target135","Target136","Target137","Target138","Target139","Target140","Target141","Target142","Target143","Target144","Target145","Target146","Target147","Target148","Target149","Target150","Target151","Target152","Target153","Target154","Target155","Target156","Target157","Target158","Target159","Target160","Target161","Target162","Target163","Target164","Target165","Target166","Target167","Target168","Target169","Target170","Target171","Target172","Target173","Target174","Target175","Target176","Target177","Target178","Target179","Target180","Target181","Target182","Target183","Target184","Target185","Target186","Target187","Target188","Target189","Target190","Target191","Target192","Target193","Target194","Target195","Target196","Target197","Target198","Target199","Target200","Target201","Target202","Target203","Target204","Target205","Target206","Target207","Target208","Target209","Target210","Target211","Target212","Target213","Target214","Target215","Target216","Target217","Target218","Target219","Target220","Target221","Target222","Target223","Target224","Target225","Target226","Target227","Target228","Target229","Target230","Target231","Target232","Target233","Target234","Target235","Target236","Target237","Target238","Target239","Target240","Target241","Target242","Target243","Target244","Target245","Target246","Target247","Target248","Target249","Target250","Target251","Target252","Target253","Target254","Target255","Target256","Target257","Target258","Target259","Target260","Target261","Target262","Target263","Target264","Target265","Target266","Target267","Target268","Target269","Target270","Target271","Target272","Target273","Target274","Target275","Target276","Target277","Target278","Target279","Target280","Target281","Target282","Target283","Target284","Target285","Target286","Target287","Target288","Target289","Target290","Target291","Target292","Target293","Target294","Target295","Target296","Target297","Target298","Target299","Target300","Target301","Target302","Target303","Target304","Target305","Target306","Target307","Target308","Target309","Target310","Target311","Target312","Target313","Target314","Target315","Target316","Target317","Target318","Target319","Target320","Target321","Target322","Target323","Target324","Target325","Target326","Target327","Target328","Target329","Target330","Target331","Target332","Target333","Target334","Target335","Target336","Target337","Target338","Target339","Target340","Target341","Target342","Target343","Target344","Target345","Target346","Target347","Target348","Target349","Target350","HK1","HK2","HK3","HK4","HK5","HK6","HK7","HK8","HK9","HK10"
"cell146",53,53,63,43,22,45,64,54,35,73,29,42,15,38,52,11,32,30,19,40,21,24,65,56,32,47,63,24,39,60,37,34,40,40,40,21,44,27,46,35,26,32,49,33,33,18,35,18,41,30,47,36,18,42,52,27,33,38,29,33,16,44,40,46,33,12,31,21,16,22,18,24,27,22,28,13,18,21,31,17,36,22,4,8,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,25,0,14,20,0,2,6,0,51,0,60,0,21,0,5,35,40,38,18,21,21,9,29,1,33,11,27,24,0,45,36,24,14,9,22,12,3,45,1,70,5,1,31,42,0,11,0,16,23,4,0,0,40,0,0,0,45,0,0,0,30,1,3,0,47,50,39,27,39,30,20,55,42,64,0,35,26,1,39,20,12,32,32,7,30,3,0,52,39,16,26,49,29,76,41,37,24,40,50,56,25,32,1,4,14,22,65,3,25,45,48,0,37,0,6,35,43,56,39,60,25,26,44,23,5,0,22,9,1,36,15,59,45,0,0,46,38,0,65,31,31,0,0,39,0,2,0,0,23,31,1,0,0,17,0,0,0,46,0,0,37,0,38,1,7,35,0,0,26,54,27,1,48,37,27,43,62,32,0,0,0,20,55,58,0,62,27,45,0,0,0,0,0,22,0,30,35,27,69,61,0,43,25,7,13,34,30,6,36,0,0,51,44,0,29,29,53,0,0,0,7,6,35,0,13,5,0,52,0,0,0,3,50,48,41,0,0,29,50,15,0,69,0,0,0,0,39,0,53,21,15,35,20,13,55,59,31,19,11,8,5,24,21,21,2,39,0,0,29,41,50,11,0,59,0,10,16,2,18,0,18,33,60,34,25,0,0,0,39,0,25,9,24,42,41,7,15,25,37,29,29,0,16,4,43,61,51,72,0,33,41,62,23,0,0,0,0,41,41,0,2,3,31,28,0,41,0,39,40,36,0,25,37,13,25,0,0,0,25,0,16,0,10,3,60,48,0,31,0,51,56,27,46,37,13,40,33,38
"cell147",69,49,58,51,57,35,62,39,17,52,40,27,8,35,58,17,38,57,16,29,40,21,44,49,26,44,47,41,33,40,43,32,30,57,32,23,3,0,3,10,15,20,40,57,48,39,20,24,45,17,36,66,30,53,56,45,66,31,38,34,35,28,26,52,25,26,45,35,65,49,38,37,54,63,46,27,30,53,49,34,40,73,18,24,53,56,39,51,33,15,17,29,32,20,25,6,17,48,19,34,60,44,0,2,31,0,0,0,38,27,0,36,47,28,25,51,0,33,0,38,3,0,32,20,38,25,42,22,2,22,41,26,6,54,43,36,0,0,0,37,3,59,33,40,46,38,62,4,55,18,0,39,13,2,5,0,2,29,0,43,53,37,0,6,8,1,0,22,0,5,0,57,51,31,24,42,14,44,55,47,2,0,13,25,0,39,17,32,25,55,0,24,0,0,51,36,15,41,68,15,73,68,36,36,43,58,62,47,39,6,0,28,24,74,0,14,49,46,0,43,0,1,4,56,37,56,73,18,35,23,16,3,0,15,0,0,4,41,70,52,0,0,0,39,0,46,27,0,34,18,1,50,0,29,43,2,43,32,32,30,23,31,52,23,0,25,45,0,18,50,71,38,28,0,0,29,37,26,2,55,62,1,18,51,25,4,0,0,31,42,23,27,33,35,29,2,0,0,47,46,30,37,4,68,23,85,57,0,62,23,2,16,47,41,21,1,37,34,52,55,22,27,16,29,1,0,0,46,26,0,0,2,40,28,0,25,51,40,53,36,7,0,72,23,23,47,20,0,61,28,35,63,44,43,0,27,30,22,55,24,3,33,48,49,38,1,0,0,29,30,45,41,3,40,66,1,2,65,18,0,58,52,43,57,0,24,0,6,44,77,30,0,36,47,19,2,28,57,17,0,49,32,13,30,23,67,23,34,2,30,0,24,48,30,56,2,29,39,35,11,0,2,6,0,38,32,0,3,7,30,27,0,42,2,52,29,46,75,21,49,17,21,26,32,28,13,34,35,29,19,2,52,36,28,0,0,60,41,37,34,40,17,56,30,43
"cell148",50,38,39,37,33,33,57,57,32,51,38,35,11,25,44,32,31,32,14,35,20,29,53,44,39,50,43,32,35,44,32,32,29,38,33,20,38,35,21,20,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,14,0,29,32,0,0,0,0,49,0,32,0,29,1,33,25,15,0,0,0,21,1,0,0,16,5,0,54,0,26,23,38,0,19,0,0,0,48,0,59,0,0,19,23,0,0,0,26,9,11,0,0,0,0,0,0,28,0,0,0,29,0,10,0,0,36,32,21,31,29,30,36,0,18,12,0,20,23,0,0,0,0,0,15,0,2,0,47,39,22,29,32,12,39,0,0,26,26,37,2,0,0,25,28,0,24,43,15,0,0,0,3,33,0,0,32,59,31,33,57,28,29,55,10,13,0,26,30,15,22,0,46,26,0,0,40,21,0,65,23,40,0,0,19,0,19,0,0,34,0,0,0,0,0,0,0,0,32,0,0,30,0,41,0,0,0,13,43,0,28,17,0,45,30,22,28,37,27,0,0,0,12,33,28,0,58,12,31,20,8,25,0,0,35,0,24,0,0,0,51,0,45,16,4,7,30,36,0,29,0,0,37,33,0,23,9,43,48,46,0,0,0,36,12,34,0,0,39,0,0,0,0,20,37,38,0,0,25,42,29,24,0,0,0,0,0,0,0,0,0,16,0,0,20,29,0,0,0,32,26,39,0,0,0,0,34,0,0,23,28,44,22,0,25,0,0,0,0,21,0,30,33,35,33,24,0,0,0,32,0,0,0,41,0,0,0,0,0,0,21,23,0,0,23,34,40,18,64,4,14,28,66,29,0,0,8,0,28,25,40,6,3,28,35,0,30,0,0,0,0,0,0,25,16,15,0,0,0,23,0,0,17,0,1,50,32,0,33,0,51,41,28,46,48,13,36,35,30
"cell149",72,51,49,67,41,41,35,46,37,74,36,45,22,33,47,20,38,44,20,34,29,41,46,47,47,48,54,38,26,36,34,31,57,41,20,32,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,8,0,33,20,0,0,0,0,46,4,27,0,37,6,41,25,17,0,0,0,16,3,0,0,32,17,0,54,0,38,23,38,0,13,0,0,0,40,0,57,8,0,22,30,0,0,0,20,17,12,2,0,3,0,0,0,42,0,0,0,46,0,7,0,0,44,31,31,47,27,41,53,0,22,14,0,23,35,0,0,0,0,0,23,0,3,0,38,22,21,27,46,19,50,0,0,31,36,64,0,0,0,20,23,0,47,62,15,0,0,0,14,23,0,2,45,38,46,39,54,26,22,44,26,16,0,12,34,17,5,1,68,38,0,0,38,23,0,56,36,31,2,0,41,0,18,0,0,32,0,0,0,0,0,0,0,0,31,2,0,13,0,42,0,0,0,29,63,0,22,31,0,33,48,20,38,57,38,0,0,0,31,29,56,0,50,0,38,27,28,39,21,8,38,22,5,28,0,0,48,0,60,16,5,19,44,49,16,2,36,42,48,32,17,35,26,36,53,38,0,0,0,52,11,16,0,0,41,0,0,0,0,0,84,47,0,0,33,42,13,45,0,0,0,0,0,0,0,0,0,22,0,0,22,30,0,0,0,40,29,41,0,0,0,0,64,0,0,11,18,33,17,0,43,0,0,0,0,13,0,23,22,68,27,11,7,0,0,29,0,0,0,71,0,0,0,0,0,0,42,39,0,0,25,42,54,24,53,4,18,44,55,28,0,0,44,0,32,33,53,7,4,28,33,2,42,1,0,0,0,32,0,29,36,30,0,9,0,21,0,0,40,0,0,59,55,8,38,0,48,62,31,24,32,8,46,27,28
"cell150",61,53,58,64,36,39,51,50,42,69,44,43,28,39,53,20,32,46,10,48,36,13,53,66,27,17,40,37,35,51,60,36,25,59,27,16,39,43,51,42,30,32,44,63,36,29,18,8,17,24,31,12,9,11,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,10,0,23,36,0,0,0,0,66,0,62,0,34,1,15,24,16,0,0,0,22,7,13,0,28,18,0,61,0,51,17,46,0,5,0,0,0,69,0,54,3,0,36,45,0,0,0,44,12,7,0,0,0,0,0,1,39,0,0,0,35,0,11,0,43,43,33,17,62,36,26,43,0,46,5,0,45,27,0,0,0,0,0,26,0,0,0,49,51,12,55,37,19,88,0,15,44,49,34,76,0,0,16,20,0,32,61,7,0,0,0,21,49,0,1,38,49,37,36,50,33,34,45,18,1,0,30,38,24,32,0,74,49,0,0,36,42,0,50,34,52,0,0,40,0,15,0,0,23,39,0,0,0,37,0,0,0,74,0,0,20,0,51,0,0,23,6,27,30,54,35,1,48,31,22,36,41,51,3,0,0,28,34,40,0,48,28,19,0,0,0,0,0,27,0,14,0,18,59,38,0,55,20,7,4,41,29,0,23,0,0,43,52,0,28,23,23,4,4,0,0,0,65,12,24,0,0,57,0,0,0,0,58,46,32,0,0,24,55,21,6,26,0,0,0,0,43,0,28,8,9,8,0,45,61,8,0,0,43,28,42,0,0,0,0,35,0,0,20,48,44,22,0,50,0,0,0,1,16,0,25,29,54,35,34,0,0,0,35,0,0,0,45,0,46,13,12,24,58,27,44,0,0,27,41,76,31,54,0,29,47,52,31,0,0,0,0,35,39,5,4,0,37,28,0,54,0,30,23,22,0,0,26,24,35,0,0,0,32,0,0,0,0,7,65,38,0,32,2,53,72,42,42,53,11,49,30,42
"cell151",70,38,38,74,43,53,70,65,23,78,40,51,19,31,60,18,49,41,21,25,26,29,61,42,30,62,42,25,31,34,43,23,47,37,43,22,1,0,0,0,0,1,2,2,25,14,28,21,34,48,27,56,21,50,30,34,67,17,37,51,26,35,41,62,28,30,43,26,70,58,34,43,35,61,62,27,36,54,63,33,37,63,27,36,44,44,36,47,22,19,11,19,28,25,26,6,29,40,24,32,36,41,0,0,20,3,0,0,50,27,1,37,52,21,30,44,0,41,0,54,0,0,33,36,56,37,41,41,0,19,31,26,12,59,35,32,0,0,0,41,4,48,34,34,60,20,65,5,46,16,0,33,17,0,6,1,7,37,0,38,37,36,0,1,1,0,0,18,0,9,0,28,48,28,34,33,42,30,44,35,1,0,44,32,0,44,24,14,33,47,0,20,0,0,54,42,19,43,31,29,46,62,45,39,36,47,55,35,18,1,0,15,38,45,0,36,31,57,0,45,0,3,1,55,27,37,53,35,17,53,19,11,0,20,0,0,3,45,76,41,0,0,0,43,0,45,46,0,45,28,4,54,0,31,33,7,32,38,42,26,20,23,29,21,0,14,39,0,14,59,76,42,30,0,0,40,29,30,2,52,33,0,46,53,44,2,1,0,24,26,27,16,56,30,27,26,38,27,53,21,42,25,1,43,15,83,28,0,37,37,5,16,42,64,18,3,52,36,45,51,33,30,26,20,7,3,1,34,29,0,2,0,42,19,0,37,51,32,54,36,1,0,50,28,36,44,35,0,59,21,64,46,26,41,0,18,21,28,41,17,2,35,33,26,59,2,0,0,24,27,23,44,0,24,30,5,9,59,11,0,52,47,38,42,1,30,0,4,21,65,23,0,36,57,27,0,35,31,18,3,44,56,21,26,33,67,38,22,0,28,0,27,63,28,70,1,41,39,48,19,0,0,24,0,35,24,0,7,2,25,36,1,49,0,50,17,42,50,23,29,14,16,39,57,25,13,39,33,32,10,2,55,40,22,0,0,53,73,28,18,35,28,40,35,47
"cell152",51,68,49,40,66,22,42,50,37,50,32,30,7,45,44,20,30,41,9,37,17,23,53,43,29,55,64,38,34,50,50,42,22,42,28,21,57,43,31,28,14,23,21,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,13,0,14,22,0,0,0,0,64,0,42,0,46,0,15,38,19,0,0,0,27,0,0,0,26,9,0,42,0,35,14,27,0,10,0,0,0,31,0,66,0,0,10,13,0,0,0,30,21,13,0,0,0,0,0,0,53,0,0,0,26,0,10,0,28,33,33,24,39,28,30,57,0,24,14,0,18,27,0,0,0,0,0,23,0,0,0,52,32,18,37,61,36,41,0,0,30,27,38,28,0,0,19,29,0,15,52,7,0,0,0,16,36,0,0,46,58,49,38,65,29,39,48,10,8,0,14,35,21,18,0,45,31,0,0,31,33,0,65,42,38,0,0,31,0,18,0,0,32,15,0,0,0,9,0,0,0,40,0,0,20,0,42,0,0,0,19,40,0,35,23,0,54,37,22,24,48,39,0,1,0,20,42,44,0,34,14,49,9,2,4,1,2,36,0,34,0,10,15,60,0,41,34,16,18,27,41,0,21,0,0,35,37,0,14,28,40,46,35,0,0,0,24,11,39,0,0,48,0,0,0,0,27,56,60,0,0,40,46,30,24,0,0,0,0,0,0,0,15,0,23,0,0,39,45,0,0,0,23,23,50,0,0,0,0,49,0,0,28,42,56,33,0,40,0,0,0,1,17,0,22,37,71,28,23,0,0,0,26,0,0,0,41,0,0,0,0,0,0,46,36,0,0,20,33,57,23,52,5,21,33,51,30,0,0,0,0,41,21,53,3,6,29,30,0,41,2,2,0,0,0,0,22,27,26,0,0,0,13,0,0,7,0,3,70,34,0,19,0,52,72,37,18,38,17,52,33,47
"cell153",57,70,45,43,40,32,77,38,32,62,40,37,18,29,43,32,36,41,15,32,23,37,31,40,33,48,39,28,37,34,55,35,32,38,28,38,0,0,0,0,0,0,0,0,0,0,0,5,9,4,7,25,18,23,51,40,53,29,36,42,36,18,37,53,54,23,53,25,43,39,25,32,47,41,54,34,27,61,55,22,32,71,22,29,31,50,40,50,29,17,26,26,37,24,31,2,27,35,26,30,54,37,1,0,26,0,0,0,45,30,1,52,45,35,28,49,0,37,0,34,3,0,30,32,53,43,43,12,5,33,29,20,11,75,54,39,0,0,0,14,1,48,39,51,35,22,65,4,47,34,3,29,12,0,1,0,2,31,0,36,43,41,0,2,7,0,0,28,0,18,0,46,55,38,26,29,11,27,46,67,3,0,30,29,0,36,21,16,30,65,1,27,0,0,52,33,21,42,29,29,66,49,34,41,46,51,66,33,35,2,5,28,10,50,3,13,52,53,0,26,0,2,0,46,37,51,53,27,36,56,18,14,0,15,0,0,4,25,60,34,0,1,0,42,0,75,31,1,31,15,3,53,0,28,44,5,29,23,51,33,27,31,43,30,0,30,41,0,24,45,64,48,34,0,0,37,43,20,0,39,52,0,37,35,37,0,0,0,34,45,25,13,65,24,39,30,74,35,53,21,28,42,2,44,0,77,41,0,56,29,5,19,54,45,6,2,44,32,49,47,27,26,32,39,33,45,3,41,47,0,0,0,53,27,0,31,42,28,38,48,1,3,34,26,22,58,20,0,26,22,40,56,33,32,0,0,17,8,43,20,9,38,46,36,35,0,0,0,22,34,35,51,0,42,33,4,0,51,18,0,49,57,36,42,0,13,0,2,38,65,37,0,29,52,15,0,24,46,42,0,38,28,4,2,1,13,20,29,0,26,0,21,72,22,62,2,33,28,45,20,0,0,43,0,23,31,0,6,6,49,30,0,45,0,34,35,42,67,10,27,25,17,23,37,20,15,29,24,48,17,4,50,53,23,0,0,46,83,31,40,46,13,24,13,37
"cell154",82,51,69,42,51,53,78,46,30,90,19,33,20,29,36,17,41,45,14,28,41,23,36,36,34,35,50,38,31,40,37,42,32,30,30,17,60,39,30,28,17,29,40,56,22,26,31,12,40,38,39,38,19,52,45,27,49,22,31,44,15,23,32,38,34,11,37,30,43,37,46,28,58,32,47,23,37,36,46,18,39,49,30,37,31,45,40,41,15,5,4,2,2,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,39,47,0,44,41,28,20,45,0,31,0,45,2,0,29,44,36,22,38,16,10,29,18,21,30,42,48,29,0,0,0,34,0,55,33,27,42,20,47,1,62,25,5,39,7,0,10,35,8,0,0,35,0,0,1,36,0,0,0,24,0,13,0,51,51,28,28,43,19,24,63,47,43,0,34,28,0,45,15,13,48,46,2,19,0,0,61,32,20,48,54,30,62,54,22,46,42,44,48,45,13,2,0,11,18,54,0,25,35,34,0,44,0,4,2,38,39,33,45,22,38,44,18,10,0,15,0,0,64,26,67,55,0,0,0,38,0,38,25,35,0,0,25,0,0,0,0,30,38,29,0,0,11,0,0,0,34,37,24,0,18,32,79,45,42,0,0,41,35,28,0,43,34,18,43,36,49,2,0,0,21,47,44,0,44,20,41,0,0,1,0,0,11,0,24,42,21,81,52,0,56,21,6,12,35,20,10,21,0,0,29,27,0,18,15,42,0,0,1,44,32,6,1,0,43,0,35,0,0,19,53,42,1,1,11,11,27,72,23,0,49,5,18,4,2,36,0,33,16,25,49,18,3,36,56,37,37,3,0,0,13,19,25,43,2,0,0,29,33,45,15,0,53,26,36,47,0,18,0,7,29,17,43,43,0,0,0,24,34,37,25,3,39,49,22,45,17,56,23,33,0,34,0,23,66,31,55,0,30,22,45,29,0,0,0,0,25,40,0,8,8,28,32,0,29,1,29,31,47,0,23,35,28,13,0,0,0,24,23,21,0,24,4,43,37,0,17,0,47,42,28,39,37,17,29,23,63
"cell155",63,52,39,57,33,45,35,37,21,66,27,36,20,26,45,30,28,46,28,31,31,17,55,40,20,45,44,33,33,23,59,26,33,42,21,12,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,3,25,36,19,59,34,26,56,19,24,38,60,53,38,55,37,65,39,36,26,48,58,58,40,34,59,59,30,34,51,34,38,37,49,33,51,27,20,18,22,34,38,27,0,35,42,28,23,54,38,0,0,23,4,0,0,39,29,0,37,60,20,17,33,0,48,0,33,0,0,35,16,28,24,31,23,0,31,32,25,9,49,50,37,0,0,0,23,1,62,29,39,48,19,73,5,59,26,1,29,11,0,4,0,5,23,0,30,52,55,0,0,1,0,0,21,0,25,0,43,50,18,19,23,16,36,51,53,0,9,38,23,0,43,22,18,38,41,2,23,0,0,53,37,19,41,61,21,53,43,35,49,21,50,57,38,33,0,1,12,27,50,2,28,46,46,0,34,0,2,1,42,42,44,67,23,28,44,19,13,0,17,0,0,7,34,65,42,0,0,0,31,0,46,30,0,31,30,2,39,0,50,23,6,43,30,30,22,26,23,48,28,0,21,44,0,24,53,78,28,31,5,1,41,50,34,0,41,31,0,42,36,29,1,5,0,33,28,31,12,53,25,33,30,52,23,43,36,26,20,2,61,0,63,50,0,52,25,5,11,22,38,20,3,28,35,40,43,24,17,13,39,37,57,1,43,41,2,28,0,58,27,0,40,51,21,53,35,1,0,50,22,39,56,18,1,2,11,35,62,23,41,0,0,13,9,29,3,27,31,27,29,44,0,3,0,38,44,31,47,0,15,34,3,0,61,11,1,35,36,20,56,0,20,2,4,33,76,38,0,24,64,23,0,38,34,33,1,39,5,0,0,0,0,34,26,0,30,0,19,49,21,50,2,30,52,51,32,0,0,32,0,39,25,4,4,1,28,38,0,37,1,37,26,25,52,24,35,22,28,21,57,25,24,26,30,34,31,0,53,34,48,0,0,60,71,47,35,37,17,34,27,37
"cell156",48,58,44,45,51,43,74,51,42,75,34,33,12,31,37,7,48,41,18,31,17,19,47,25,34,36,46,30,25,36,37,26,29,59,29,9,24,19,4,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,18,0,25,37,0,0,0,0,37,0,46,0,31,0,15,27,22,0,0,0,18,1,0,0,16,9,0,46,0,35,10,32,0,6,0,0,0,44,0,51,3,0,16,23,0,0,0,20,13,19,0,0,0,0,0,0,47,0,0,0,33,0,13,0,0,37,26,20,38,28,26,59,0,23,14,0,19,18,0,0,0,0,0,29,0,0,0,74,30,15,19,58,25,51,0,0,35,31,44,1,0,0,21,39,0,16,42,24,0,0,0,8,44,0,0,33,44,30,40,42,13,49,37,11,18,0,16,31,24,23,0,39,34,0,0,35,23,0,52,32,38,0,0,23,0,8,0,0,45,0,0,0,0,0,0,0,0,28,2,0,24,0,43,0,0,0,23,50,0,43,27,0,35,38,20,37,34,27,0,1,0,22,29,38,0,39,0,36,24,5,46,7,2,27,11,17,2,0,0,45,0,31,26,3,8,39,53,0,13,3,0,41,30,1,16,18,39,42,57,0,0,0,47,10,35,0,0,47,0,0,0,0,3,65,43,0,0,28,39,14,37,0,0,0,0,0,0,0,0,0,25,0,0,31,35,0,0,0,19,17,24,0,0,0,0,42,0,0,26,34,44,19,0,41,0,0,0,3,17,0,19,36,57,36,19,1,0,0,43,0,0,0,69,0,0,0,0,0,0,37,37,0,1,11,16,46,53,48,7,22,22,50,40,0,0,16,0,29,23,30,6,3,36,26,0,36,1,0,0,0,2,0,23,17,22,0,1,0,20,0,0,21,0,2,63,43,0,32,0,52,53,24,34,44,12,40,21,21
"cell157",57,74,50,72,36,65,70,54,38,65,33,52,27,46,46,24,42,31,28,37,23,24,33,46,45,42,42,32,47,39,59,36,29,59,36,24,4,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,18,20,12,22,38,37,25,22,4,37,60,31,33,41,36,0,0,25,22,0,17,1,43,43,1,3,3,0,52,0,45,0,43,0,36,33,22,0,0,0,34,12,0,0,21,4,6,50,0,33,35,21,7,11,1,4,3,42,0,65,1,0,17,26,0,0,0,22,2,16,26,0,29,31,42,0,1,0,0,0,22,0,14,0,3,52,33,26,44,24,47,64,3,0,43,0,18,27,1,0,0,0,0,29,0,1,0,34,37,21,58,56,36,47,28,3,45,39,55,58,0,0,14,41,0,29,38,9,0,0,0,32,46,0,0,55,51,49,51,64,28,26,35,40,22,0,42,60,33,3,35,60,33,0,0,33,27,0,51,21,0,53,36,6,33,51,40,34,3,43,23,26,32,15,29,37,28,0,26,4,1,1,83,0,3,0,26,52,63,29,24,0,46,44,0,24,50,44,0,0,0,20,28,24,22,51,0,37,27,41,40,50,15,64,37,2,45,0,82,33,0,55,32,4,18,45,42,17,2,35,51,45,28,30,21,22,39,40,53,1,0,0,35,11,31,0,25,0,34,30,0,35,0,64,4,71,17,32,62,21,28,0,37,28,61,38,22,0,0,0,26,0,0,35,17,0,0,0,33,21,34,0,0,30,0,27,37,54,2,7,55,32,0,41,0,0,0,0,18,0,25,47,48,42,0,13,53,28,0,0,43,0,37,0,0,0,0,0,0,27,29,0,0,29,30,54,38,53,5,31,47,49,26,0,0,14,0,25,28,46,0,0,23,19,0,40,0,0,0,0,77,0,26,21,29,31,52,38,29,0,1,43,0,2,60,52,24,23,0,51,50,32,46,44,34,26,23,38
